dataset	labelset	labelset_rank	label	iri
Whole Mouse Brain Taxonomy	cluster	0	4004 LDT-PCG Vsx2 Lhx4 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4004
Whole Mouse Brain Taxonomy	cluster	0	4005 LDT-PCG Vsx2 Lhx4 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4005
Whole Mouse Brain Taxonomy	cluster	0	4008 LDT-PCG Vsx2 Lhx4 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4008
Whole Mouse Brain Taxonomy	cluster	0	4009 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4009
Whole Mouse Brain Taxonomy	cluster	0	4013 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4013
Whole Mouse Brain Taxonomy	cluster	0	4014 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4014
Whole Mouse Brain Taxonomy	cluster	0	4011 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4011
Whole Mouse Brain Taxonomy	cluster	0	4012 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4012
Whole Mouse Brain Taxonomy	cluster	0	4017 LDT-PCG Vsx2 Lhx4 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4017
Whole Mouse Brain Taxonomy	cluster	0	4018 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4018
Whole Mouse Brain Taxonomy	cluster	0	4015 LDT-PCG Vsx2 Lhx4 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4015
Whole Mouse Brain Taxonomy	cluster	0	4016 LDT-PCG Vsx2 Lhx4 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4016
Whole Mouse Brain Taxonomy	cluster	0	4010 LDT-PCG Vsx2 Lhx4 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4010
Whole Mouse Brain Taxonomy	cluster	0	4019 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4019
Whole Mouse Brain Taxonomy	cluster	0	4024 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4024
Whole Mouse Brain Taxonomy	cluster	0	4025 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4025
Whole Mouse Brain Taxonomy	cluster	0	4022 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4022
Whole Mouse Brain Taxonomy	cluster	0	4023 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4023
Whole Mouse Brain Taxonomy	cluster	0	4028 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4028
Whole Mouse Brain Taxonomy	cluster	0	4029 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4029
Whole Mouse Brain Taxonomy	cluster	0	4026 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4026
Whole Mouse Brain Taxonomy	cluster	0	4027 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4027
Whole Mouse Brain Taxonomy	cluster	0	4020 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4020
Whole Mouse Brain Taxonomy	cluster	0	4021 PB Evx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4021
Whole Mouse Brain Taxonomy	cluster	0	4035 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4035
Whole Mouse Brain Taxonomy	cluster	0	4036 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4036
Whole Mouse Brain Taxonomy	cluster	0	4033 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4033
Whole Mouse Brain Taxonomy	cluster	0	4034 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4034
Whole Mouse Brain Taxonomy	cluster	0	4039 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4039
Whole Mouse Brain Taxonomy	cluster	0	4037 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4037
Whole Mouse Brain Taxonomy	cluster	0	4038 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4038
Whole Mouse Brain Taxonomy	cluster	0	4031 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4031
Whole Mouse Brain Taxonomy	cluster	0	4032 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4032
Whole Mouse Brain Taxonomy	cluster	0	4030 PB Evx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4030
Whole Mouse Brain Taxonomy	cluster	0	4046 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4046
Whole Mouse Brain Taxonomy	cluster	0	4047 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4047
Whole Mouse Brain Taxonomy	cluster	0	4044 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4044
Whole Mouse Brain Taxonomy	cluster	0	4045 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4045
Whole Mouse Brain Taxonomy	cluster	0	4048 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4048
Whole Mouse Brain Taxonomy	cluster	0	4049 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4049
Whole Mouse Brain Taxonomy	cluster	0	4042 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4042
Whole Mouse Brain Taxonomy	cluster	0	4043 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4043
Whole Mouse Brain Taxonomy	cluster	0	4040 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4040
Whole Mouse Brain Taxonomy	cluster	0	4041 PB Evx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4041
Whole Mouse Brain Taxonomy	cluster	0	4057 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4057
Whole Mouse Brain Taxonomy	cluster	0	4058 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4058
Whole Mouse Brain Taxonomy	cluster	0	4055 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4055
Whole Mouse Brain Taxonomy	cluster	0	4056 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4056
Whole Mouse Brain Taxonomy	cluster	0	4059 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4059
Whole Mouse Brain Taxonomy	cluster	0	4050 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4050
Whole Mouse Brain Taxonomy	cluster	0	4053 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4053
Whole Mouse Brain Taxonomy	cluster	0	4054 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4054
Whole Mouse Brain Taxonomy	cluster	0	4051 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4051
Whole Mouse Brain Taxonomy	cluster	0	4052 PB Evx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4052
Whole Mouse Brain Taxonomy	cluster	0	4068 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4068
Whole Mouse Brain Taxonomy	cluster	0	4069 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4069
Whole Mouse Brain Taxonomy	cluster	0	4066 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4066
Whole Mouse Brain Taxonomy	cluster	0	4067 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4067
Whole Mouse Brain Taxonomy	cluster	0	4060 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4060
Whole Mouse Brain Taxonomy	cluster	0	4061 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4061
Whole Mouse Brain Taxonomy	cluster	0	4064 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4064
Whole Mouse Brain Taxonomy	cluster	0	4065 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4065
Whole Mouse Brain Taxonomy	cluster	0	4062 PB Evx2 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4062
Whole Mouse Brain Taxonomy	cluster	0	4063 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4063
Whole Mouse Brain Taxonomy	cluster	0	4079 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4079
Whole Mouse Brain Taxonomy	cluster	0	4077 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4077
Whole Mouse Brain Taxonomy	cluster	0	4078 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4078
Whole Mouse Brain Taxonomy	cluster	0	4071 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4071
Whole Mouse Brain Taxonomy	cluster	0	4072 PB Evx2 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4072
Whole Mouse Brain Taxonomy	cluster	0	4070 PB Evx2 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4070
Whole Mouse Brain Taxonomy	cluster	0	4075 PB Evx2 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4075
Whole Mouse Brain Taxonomy	cluster	0	4076 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4076
Whole Mouse Brain Taxonomy	cluster	0	4073 PB Evx2 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4073
Whole Mouse Brain Taxonomy	cluster	0	4074 PB Evx2 Glut_7	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4074
Whole Mouse Brain Taxonomy	cluster	0	4088 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4088
Whole Mouse Brain Taxonomy	cluster	0	4089 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4089
Whole Mouse Brain Taxonomy	cluster	0	4082 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4082
Whole Mouse Brain Taxonomy	cluster	0	4083 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4083
Whole Mouse Brain Taxonomy	cluster	0	4080 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4080
Whole Mouse Brain Taxonomy	cluster	0	4081 PB Evx2 Glut_8	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4081
Whole Mouse Brain Taxonomy	cluster	0	4086 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4086
Whole Mouse Brain Taxonomy	cluster	0	4087 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4087
Whole Mouse Brain Taxonomy	cluster	0	4084 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4084
Whole Mouse Brain Taxonomy	cluster	0	4085 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4085
Whole Mouse Brain Taxonomy	cluster	0	4090 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4090
Whole Mouse Brain Taxonomy	cluster	0	4099 B-PB Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4099
Whole Mouse Brain Taxonomy	cluster	0	4093 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4093
Whole Mouse Brain Taxonomy	cluster	0	4094 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4094
Whole Mouse Brain Taxonomy	cluster	0	4091 PB Evx2 Glut_9	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4091
Whole Mouse Brain Taxonomy	cluster	0	4092 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4092
Whole Mouse Brain Taxonomy	cluster	0	4097 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4097
Whole Mouse Brain Taxonomy	cluster	0	4098 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4098
Whole Mouse Brain Taxonomy	cluster	0	4095 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4095
Whole Mouse Brain Taxonomy	cluster	0	4096 B-PB Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4096
Whole Mouse Brain Taxonomy	cluster	0	4101 PCG-PRNr Vsx2 Nkx6-1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4101
Whole Mouse Brain Taxonomy	cluster	0	4102 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4102
Whole Mouse Brain Taxonomy	cluster	0	4100 PCG-PRNr Vsx2 Nkx6-1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4100
Whole Mouse Brain Taxonomy	cluster	0	4105 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4105
Whole Mouse Brain Taxonomy	cluster	0	4106 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4106
Whole Mouse Brain Taxonomy	cluster	0	4103 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4103
Whole Mouse Brain Taxonomy	cluster	0	4104 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4104
Whole Mouse Brain Taxonomy	cluster	0	4109 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4109
Whole Mouse Brain Taxonomy	cluster	0	4107 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4107
Whole Mouse Brain Taxonomy	cluster	0	4108 PCG-PRNr Vsx2 Nkx6-1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4108
Whole Mouse Brain Taxonomy	cluster	0	4112 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4112
Whole Mouse Brain Taxonomy	cluster	0	4113 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4113
Whole Mouse Brain Taxonomy	cluster	0	4110 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4110
Whole Mouse Brain Taxonomy	cluster	0	4111 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4111
Whole Mouse Brain Taxonomy	cluster	0	4116 PCG-PRNr Vsx2 Nkx6-1 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4116
Whole Mouse Brain Taxonomy	cluster	0	4117 PCG-PRNr Vsx2 Nkx6-1 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4117
Whole Mouse Brain Taxonomy	cluster	0	4114 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4114
Whole Mouse Brain Taxonomy	cluster	0	4115 PCG-PRNr Vsx2 Nkx6-1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4115
Whole Mouse Brain Taxonomy	cluster	0	4118 PCG-PRNr Vsx2 Nkx6-1 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4118
Whole Mouse Brain Taxonomy	cluster	0	4119 PCG-PRNr Vsx2 Nkx6-1 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4119
Whole Mouse Brain Taxonomy	cluster	0	4123 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4123
Whole Mouse Brain Taxonomy	cluster	0	4124 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4124
Whole Mouse Brain Taxonomy	cluster	0	4121 PCG-PRNr Vsx2 Nkx6-1 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4121
Whole Mouse Brain Taxonomy	cluster	0	4122 PCG-PRNr Vsx2 Nkx6-1 Glut_6	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4122
Whole Mouse Brain Taxonomy	cluster	0	4127 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4127
Whole Mouse Brain Taxonomy	cluster	0	4128 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4128
Whole Mouse Brain Taxonomy	cluster	0	4125 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4125
Whole Mouse Brain Taxonomy	cluster	0	4126 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4126
Whole Mouse Brain Taxonomy	cluster	0	4120 PCG-PRNr Vsx2 Nkx6-1 Glut_5	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4120
Whole Mouse Brain Taxonomy	cluster	0	4129 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4129
Whole Mouse Brain Taxonomy	cluster	0	4134 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4134
Whole Mouse Brain Taxonomy	cluster	0	4135 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4135
Whole Mouse Brain Taxonomy	cluster	0	4132 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4132
Whole Mouse Brain Taxonomy	cluster	0	4133 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4133
Whole Mouse Brain Taxonomy	cluster	0	4138 PRNc-PARN Tlx1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4138
Whole Mouse Brain Taxonomy	cluster	0	4139 PRNc-PARN Tlx1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4139
Whole Mouse Brain Taxonomy	cluster	0	4136 PRNc-PARN Tlx1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4136
Whole Mouse Brain Taxonomy	cluster	0	4137 PRNc-PARN Tlx1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4137
Whole Mouse Brain Taxonomy	cluster	0	4130 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4130
Whole Mouse Brain Taxonomy	cluster	0	4131 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4131
Whole Mouse Brain Taxonomy	cluster	0	4145 PB-PSV Phox2b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4145
Whole Mouse Brain Taxonomy	cluster	0	4146 PB-PSV Phox2b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4146
Whole Mouse Brain Taxonomy	cluster	0	4143 PRNc-PARN Tlx1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4143
Whole Mouse Brain Taxonomy	cluster	0	4144 PB-PSV Phox2b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4144
Whole Mouse Brain Taxonomy	cluster	0	4149 PSV Pvalb Lhx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4149
Whole Mouse Brain Taxonomy	cluster	0	4147 PSV Pvalb Lhx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4147
Whole Mouse Brain Taxonomy	cluster	0	4148 PSV Pvalb Lhx2 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4148
Whole Mouse Brain Taxonomy	cluster	0	4141 PRNc-PARN Tlx1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4141
Whole Mouse Brain Taxonomy	cluster	0	4142 PRNc-PARN Tlx1 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4142
Whole Mouse Brain Taxonomy	cluster	0	4140 PRNc-PARN Tlx1 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4140
Whole Mouse Brain Taxonomy	cluster	0	4156 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4156
Whole Mouse Brain Taxonomy	cluster	0	4157 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4157
Whole Mouse Brain Taxonomy	cluster	0	4154 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4154
Whole Mouse Brain Taxonomy	cluster	0	4155 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4155
Whole Mouse Brain Taxonomy	cluster	0	4158 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4158
Whole Mouse Brain Taxonomy	cluster	0	4159 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4159
Whole Mouse Brain Taxonomy	cluster	0	4152 PSV Pvalb Lhx2 Glut_3	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4152
Whole Mouse Brain Taxonomy	cluster	0	4153 PSV Pvalb Lhx2 Glut_4	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4153
Whole Mouse Brain Taxonomy	cluster	0	4150 PSV Pvalb Lhx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4150
Whole Mouse Brain Taxonomy	cluster	0	4151 PSV Pvalb Lhx2 Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4151
Whole Mouse Brain Taxonomy	cluster	0	4167 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4167
Whole Mouse Brain Taxonomy	cluster	0	4168 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4168
Whole Mouse Brain Taxonomy	cluster	0	4165 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4165
Whole Mouse Brain Taxonomy	cluster	0	4166 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4166
Whole Mouse Brain Taxonomy	cluster	0	4169 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4169
Whole Mouse Brain Taxonomy	cluster	0	4160 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4160
Whole Mouse Brain Taxonomy	cluster	0	4163 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4163
Whole Mouse Brain Taxonomy	cluster	0	4164 PB-NTS Phox2b Ebf3 Lmx1b Glut_2	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4164
Whole Mouse Brain Taxonomy	cluster	0	4161 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4161
Whole Mouse Brain Taxonomy	cluster	0	4162 PB-NTS Phox2b Ebf3 Lmx1b Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4162
Whole Mouse Brain Taxonomy	cluster	0	4178 IPN-LDT Vsx2 Nkx6-1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4178
Whole Mouse Brain Taxonomy	cluster	0	4179 IPN-LDT Vsx2 Nkx6-1 Glut_1	https://purl.brain-bican.org/ontology/CCN20230722/CS20230722_CLUS_4179
